id_inmueble,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre,tlf,url,fecha,ultima_actualizacion,URL
106602328,Alquiler,Alquiler de Piso en plaza Circular,Plaza Circular,Barrio Santa María de Gracia,Norte,Murcia,"Plaza Circular, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",1.100€/mes,"14,67 €/m²","['75 m² construidos, 70 m² útiles', '3 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 7ª exterior', 'Con ascensor']",3 habitaciones,1 baño,20154,Profesional,The Simple Rent,34868350665,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106602328/
106497339,Alquiler,Alquiler de Piso en San Pío X,,Barrio San Pío X,Sur,Murcia,"Barrio San Pío X, Distrito Sur, Murcia, Área de Murcia, Murcia",590€/mes,"10,73 €/m²","['55 m² construidos', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,1 baño,106497339,Particular,Mercedes,34649593654,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106497339/
106601927,Alquiler,Alquiler de Piso en La Flota,,Barrio La Flota,Norte,Murcia,"Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",500€/mes,"8,93 €/m²","['56 m² construidos, 43 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Trastero', 'Orientación oeste', 'Construido en 2000', 'No dispone de calefacción', 'Con ascensor']",1 habitación,1 baño,al408,Profesional,Carmen Blanco Inmobiliaria,34868355945,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106601927/
106601475,Alquiler,Alquiler de Casa de pueblo en calle San Francisco,Calle San Francisco,Barrio Espinardo,Norte,Murcia,"Calle San Francisco, Barrio Espinardo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",1.300€/mes,"4,26 €/m²","['Casa de pueblo', '305 m² construidos, 300 m² útiles', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada']","305 m² construidos, 300 m² útiles",5 habitaciones,57976,Profesional,The Simple Rent,34868350665,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106601475/
104922033,Alquiler,Alquiler de Piso en avenida General Primo de Rivera,Avenida General Primo de Rivera,Barrio Santa María de Gracia,Norte,Murcia,"Avenida General Primo de Rivera, Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia",1.100€/mes,"11,00 €/m²","['100 m² construidos, 95 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,2 baños,25647,Profesional,The Simple Rent,34868350665,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/104922033/
106600771,Alquiler,Alquiler de Piso en calle Agustín Lara,Calle Agustín Lara,Barrio Vista Alegre,Norte,Murcia,"Calle Agustín Lara, Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",800€/mes,"10,00 €/m²","['80 m² construidos, 50 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,2450,Profesional,Carmen Salmerón,34868350896,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106600771/
105738067,Alquiler,"Alquiler de Piso en calle Magallanes, 4","Calle Magallanes, 4",Barrio La Flota,Norte,Murcia,"Calle Magallanes, 4, Barrio La Flota, Distrito Norte, Murcia, Área de Murcia, Murcia",750€/mes,"13,64 €/m²","['55 m² construidos', '1 habitación', '2 baños', 'Segunda mano/buen estado', 'Orientación sur', 'Amueblado y cocina equipada', 'Bajo exterior', 'Sin ascensor']",1 habitación,2 baños,105738067,Particular,Miguel Giménez,34601294735,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/105738067/
106598806,Alquiler,"Alquiler de Estudio en calle Locomotora, 25","Calle Locomotora, 25",Barrio Cabezo de Torres,Norte,Murcia,"Calle Locomotora, 25, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia",550€/mes,"11,00 €/m²","['50 m² construidos', 'Sin habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Bajo exterior', 'Con ascensor']",Sin habitación,1 baño,ALQ19,Profesional,Inmo Imperium Gestión de activos,34868350267,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106598806/
106597989,Alquiler,Alquiler de Piso en calle José Cortés López,Calle José Cortés López,Barrio Beniaján,Este,Murcia,"Calle José Cortés López, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",620€/mes,"6,53 €/m²","['95 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje por 30 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,PT446,Profesional,Inmobiliaria Enfrente de la Vega,34868350282,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106597989/
106597102,Alquiler,Alquiler de Piso en Vista Alegre,,Barrio Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",1.350€/mes,"17,09 €/m²","['79 m² construidos', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 2007', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,BREXM01607,Profesional,Brextom Properties,34868350254,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106597102/
106596775,Alquiler,Alquiler de Piso en calle Don José Cánovas Ortiz,Calle Don José Cánovas Ortiz,Barrio Beniaján,Este,Murcia,"Calle Don José Cánovas Ortiz, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",570€/mes,"6,71 €/m²","['85 m² construidos, 80 m² útiles', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,PD487,Profesional,Inmobiliaria Enfrente de la Vega,34868350282,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106596775/
102230825,Alquiler,Alquiler de Piso en Santa Eulalia,,Barrio Santa Eulalia,Centro,Murcia,"Barrio Santa Eulalia, Distrito Centro, Murcia, Área de Murcia, Murcia",1.350€/mes,"7,50 €/m²","['180 m² construidos', '5 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",5 habitaciones,2 baños,3868-3970,Profesional,Caballero Inmobiliaria,34868350708,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/102230825/
106594909,Alquiler,Alquiler de Piso en Vista Alegre,,Barrio Vista Alegre,Norte,Murcia,"Barrio Vista Alegre, Distrito Norte, Murcia, Área de Murcia, Murcia",900€/mes,"12,86 €/m²","['70 m² construidos, 60 m² útiles', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,05634,Profesional,María José Bernal Bellido,34868350719,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106594909/
106594198,Alquiler,Alquiler de Piso en San Ginés,,Barrio San Ginés,Este,Murcia,"Barrio San Ginés, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",399€/mes,"1,33 €/m²","['300 m² construidos, 175 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Construido en 2005', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",4 habitaciones,2 baños,s1a1ngines,Profesional,Llavete Gestión Patrimonial,34868350635,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106594198/
106589596,Alquiler,"Alquiler de Piso en calle Mayor, 54","Calle Mayor, 54",Barrio La Ñora,Este,Murcia,"Calle Mayor, 54, Barrio La Ñora, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",600€/mes,"30,00 €/m²","['20 m² construidos, 15 m² útiles', '30 habitaciones', '30 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",30 habitaciones,30 baños,106589596,Particular,Teresa,34679403646,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106589596/
106579891,Alquiler,Alquiler de Piso en Baños y Mendigo,,Barrio Baños y Mendigo,,Murcia,"Barrio Baños y Mendigo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia",495€/mes,"4,50 €/m²","['110 m² construidos, 90 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2000', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,BANOSMENDIGO,Profesional,Llavete Gestión Patrimonial,34868350635,,2024-11-21 12:01:55,Anuncio actualizado el 19 de noviembre,https://www.idealista.com/inmueble/106579891/
106610888,Alquiler,"Alquiler de Piso en plaza San Juan Bautista, 5","Plaza San Juan Bautista, 5",Barrio Alquerías,Este,Murcia,"Plaza San Juan Bautista, 5, Barrio Alquerías, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",550€/mes,"5,50 €/m²","['100 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Sin ascensor']",2 habitaciones,2 baños,106610888,Particular,Gonzalo,34653454743,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106610888/
106621566,Alquiler,"Alquiler de Piso en calle Amargura, 1","Calle Amargura, 1",Barrio La Ñora,Este,Murcia,"Calle Amargura, 1, Barrio La Ñora, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",900€/mes,"9,47 €/m²","['95 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Construido en 2010', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,106621566,Profesional,Informes Urbanos,34868350424,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106621566/
90931085,Alquiler,Alquiler de Chalet pareado en Rincón de la Manresa,,Barrio Puente Tocinos,Este,Murcia,"Rincón de la Manresa, Barrio Puente Tocinos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia",650€/mes,"6,50 €/m²","['Chalet pareado', '1 planta', '100 m² construidos, 80 m² útiles', '2 habitaciones', '1 baño', 'Parcela de 147 m²', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1998', 'Cocina equipada y casa sin amueblar', 'Calefacción individual: Bomba de frío/calor']",1 planta,"100 m² construidos, 80 m² útiles",8137,Profesional,Oferta Inmobiliaria,34868350809,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/90931085/
106611237,Alquiler,Alquiler de Estudio en calle Joaquín Costa,Calle Joaquín Costa,Barrio San Juan,Centro,Murcia,"Calle Joaquín Costa, Barrio San Juan, Distrito Centro, Murcia, Área de Murcia, Murcia",750€/mes,"10,71 €/m²","['70 m² construidos, 60 m² útiles', 'Sin habitación', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 3ª exterior', 'Con ascensor']",Sin habitación,2 baños,106611237,Profesional,REDPISO MURCIA CONDOMINA,34868355533,,2024-11-21 12:01:55,Anuncio actualizado el 20 de noviembre,https://www.idealista.com/inmueble/106611237/
102017357,Alquiler,Alquiler de Piso en paseo Joaquín Garrigues Walker,Paseo Joaquín Garrigues Walker,Barrio Zona Juan Carlos I,Norte,Murcia,"Paseo Joaquín Garrigues Walker, Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia",700€/mes,"12,73 €/m²","['55 m² construidos, 48 m² útiles', '1 habitación', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2018', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 1ª exterior', 'Con ascensor']",1 habitación,1 baño,3389,Profesional,Carmen Salmerón,34868350896,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/102017357/
106621159,Alquiler,Alquiler de Piso en Puebla de Soto,,Barrio Puebla de Soto,Este,Murcia,"Barrio Puebla de Soto, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",800€/mes,"7,41 €/m²","['108 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,MA6132,Profesional,Eugenia Mundo de Viviendas,34868350068,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106621159/
106621052,Alquiler,"Alquiler de Casa o chalet independiente en avenida de la Democracia, 9","Avenida de la Democracia, 9",Barrio Aljucer,Este,Murcia,"Avenida de la Democracia, 9, Barrio Aljucer, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia",750€/mes,"4,31 €/m²","['Casa o chalet independiente', '1 planta', '174 m² construidos', '3 habitaciones', '2 baños', 'Parcela de 340 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción individual']",1 planta,174 m² construidos,106621052,Particular,Víctor,-1,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106621052/
106620993,Alquiler,"Alquiler de Estudio en calle Cortes, 1","Calle Cortes, 1",Barrio San Pedro,Centro,Murcia,"Calle Cortes, 1, Barrio San Pedro, Distrito Centro, Murcia, Área de Murcia, Murcia",525€/mes,"13,82 €/m²","['38 m² construidos, 34 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Orientación este', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",Sin habitación,1 baño,106620993,Particular,lopezrocamanolo,34629333205,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/106620993/
96945432,Alquiler,Alquiler de Estudio en Zona Juan Carlos I,,Barrio Zona Juan Carlos I,Norte,Murcia,"Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia",595€/mes,"11,90 €/m²","['50 m² construidos, 43 m² útiles', 'Sin habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Construido en 2019', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 2ª exterior', 'Con ascensor']",Sin habitación,1 baño,CALLE HORNO Nº 1 2º B,Profesional,JUAN ANTONIO ALARCON,34868350603,,2024-11-21 12:01:55,Anuncio actualizado el 21 de noviembre,https://www.idealista.com/inmueble/96945432/
